1403715292.112143040 0.04810 -1.33023 0.37129 0.53737 0.21875 -0.79944 0.15580
1403715292.212142944 -0.00071 -1.34278 0.35684 0.53554 0.22715 -0.79760 0.15948
1403715292.312143087 -0.05041 -1.35929 0.34331 0.53191 0.24212 -0.79416 0.16664
1403715292.412142992 -0.10176 -1.37971 0.33054 0.52848 0.26206 -0.78812 0.17578
1403715292.512142897 -0.15369 -1.40454 0.31856 0.52391 0.28400 -0.78056 0.18866
1403715292.612143040 -0.20656 -1.43421 0.30902 0.52580 0.30680 -0.76602 0.20644
1403715292.712142944 -0.25640 -1.46650 0.30362 0.53124 0.33190 -0.74653 0.22431
1403715292.812143087 -0.30079 -1.50017 0.30260 0.53183 0.35776 -0.72876 0.24098
1403715292.912142992 -0.33918 -1.53523 0.31019 0.52181 0.38290 -0.71792 0.25631
1403715293.012142897 -0.37088 -1.57039 0.33025 0.50763 0.40153 -0.71035 0.27655
1403715293.112143040 -0.39695 -1.60457 0.36025 -0.49575 -0.41736 0.70105 -0.29762
1403715293.212142944 -0.42187 -1.63868 0.39197 -0.48431 -0.43398 0.69166 -0.31419
1403715293.312143087 -0.44656 -1.67184 0.42433 -0.47734 -0.44940 0.67923 -0.32989
1403715293.412142992 -0.47046 -1.70244 0.45636 -0.47385 -0.46261 0.66460 -0.34607
1403715293.512142897 -0.49381 -1.72942 0.48729 -0.46804 -0.47616 0.65258 -0.35825
1403715293.612143040 -0.51599 -1.75125 0.51796 -0.45770 -0.49063 0.64467 -0.36634
1403715293.712142944 -0.53826 -1.77067 0.54932 -0.44681 -0.50556 0.63784 -0.37138
1403715293.812143087 -0.56003 -1.78751 0.58046 -0.43705 -0.51982 0.63004 -0.37660
1403715293.912142992 -0.58142 -1.80423 0.61026 -0.42712 -0.53313 0.62160 -0.38335
1403715294.012142897 -0.60286 -1.82006 0.63575 -0.41923 -0.54642 0.60995 -0.39196
1403715294.112143040 -0.62500 -1.83595 0.64901 -0.41128 -0.55901 0.59665 -0.40295
1403715294.212142944 -0.64765 -1.84921 0.64991 -0.40432 -0.56949 0.58182 -0.41676
1403715294.312143087 -0.67069 -1.86051 0.63850 0.39535 0.58032 -0.56759 0.42984
1403715294.412142992 -0.69488 -1.86893 0.61383 0.38602 0.59246 -0.55305 0.44059
1403715294.512142897 -0.71956 -1.87428 0.58507 0.37785 0.60604 -0.53718 0.44876
1403715294.612143040 -0.74527 -1.87672 0.55575 0.36424 0.62300 -0.52401 0.45234
1403715294.712142944 -0.77128 -1.87759 0.52715 0.35234 0.64222 -0.50905 0.45197
1403715294.812143087 -0.79594 -1.87865 0.49938 0.34065 0.65842 -0.49389 0.45444
1403715294.912142992 -0.81916 -1.88072 0.47313 0.33097 0.67192 -0.47725 0.45958
1403715295.012142897 -0.83889 -1.88368 0.44909 0.32367 0.68081 -0.45913 0.47003
1403715295.112143040 -0.85545 -1.88619 0.42595 0.31296 0.68754 -0.44317 0.48264
1403715295.212142944 -0.87036 -1.88710 0.40637 0.30161 0.69206 -0.42809 0.49682
1403715295.312143087 -0.88464 -1.88564 0.39654 0.28906 0.69968 -0.41300 0.50629
1403715295.412142992 -0.89970 -1.88218 0.39754 0.27482 0.71244 -0.39552 0.51036
1403715295.512142897 -0.91579 -1.87777 0.40543 0.26165 0.72488 -0.37552 0.51486
1403715295.612143040 -0.93214 -1.87376 0.40708 0.25351 0.73496 -0.35628 0.51830
1403715295.712142944 -0.94949 -1.86838 0.39440 0.24812 0.73991 -0.34213 0.52337
1403715295.812143087 -0.96571 -1.86128 0.37452 0.23971 0.74356 -0.33025 0.52971
1403715295.912142992 -0.98228 -1.85092 0.35323 0.22900 0.74578 -0.31960 0.53781
1403715296.012142897 -1.00059 -1.83879 0.32927 0.21734 0.74670 -0.31105 0.54631
1403715296.112143040 -1.02152 -1.82543 0.30088 0.20284 0.75001 -0.30881 0.54862
1403715296.212142944 -1.04503 -1.81270 0.26932 0.19028 0.75884 -0.30502 0.54307
1403715296.312143087 -1.07069 -1.80279 0.23738 0.17854 0.77017 -0.29915 0.53429
1403715296.412142992 -1.09760 -1.79724 0.21363 0.16870 0.78122 -0.29019 0.52633
1403715296.512142897 -1.12478 -1.79769 0.19997 0.15770 0.78623 -0.28196 0.52675
1403715296.612143040 -1.15227 -1.80504 0.19701 0.15493 0.78912 -0.27129 0.52886
1403715296.712142944 -1.17839 -1.81875 0.19976 0.15801 0.78818 -0.26013 0.53491
1403715296.812143087 -1.20227 -1.83734 0.20200 0.16001 0.78760 -0.25176 0.53917
1403715296.912142992 -1.22450 -1.85763 0.20393 0.16437 0.78751 -0.23948 0.54357
1403715297.012142897 -1.24528 -1.87625 0.20316 0.15999 0.78957 -0.22610 0.54759
1403715297.112143040 -1.26481 -1.89251 0.20076 0.14096 0.79634 -0.21661 0.54686
1403715297.212142944 -1.28075 -1.91065 0.19379 0.11816 0.80832 -0.20453 0.53928
1403715297.312143087 -1.29217 -1.93299 0.18546 0.09661 0.81671 -0.18686 0.53734
1403715297.412142992 -1.29972 -1.96230 0.17517 0.08185 0.82190 -0.16397 0.53934
1403715297.512142897 -1.30403 -1.99956 0.16555 0.07193 0.82473 -0.14048 0.54306
1403715297.612143040 -1.30380 -2.04218 0.15457 0.05862 0.82839 -0.12308 0.54332
1403715297.712142944 -1.29745 -2.08766 0.14383 0.04221 0.83202 -0.11122 0.54184
1403715297.812143087 -1.28444 -2.13703 0.13650 0.02787 0.83040 -0.09899 0.54759
1403715297.912142992 -1.26588 -2.19247 0.13394 0.01758 0.82259 -0.08321 0.56223
1403715298.012142897 -1.24526 -2.25380 0.13353 0.00694 0.80957 -0.06467 0.58340
1403715298.112143040 -1.22843 -2.31569 0.13278 0.00294 0.80114 -0.03739 0.59730
1403715298.212142944 -1.21663 -2.37803 0.12955 0.00856 0.80110 -0.00213 0.59847
1403715298.312143087 -1.21046 -2.43949 0.12621 0.01141 0.80321 0.02926 0.59487
1403715298.412142992 -1.20940 -2.49308 0.12435 0.01013 0.80825 0.04931 0.58668
1403715298.512142897 -1.21078 -2.54098 0.12571 0.01082 0.81183 0.06245 0.58045
1403715298.612143040 -1.21297 -2.57537 0.12991 0.01847 0.81254 0.07384 0.57792
1403715298.712142944 -1.21709 -2.59545 0.13559 0.02607 0.81166 0.08157 0.57781
1403715298.812143087 -1.22438 -2.60012 0.14388 0.02697 0.81172 0.08097 0.57778
1403715298.912142992 -1.23430 -2.59063 0.15097 0.00478 0.82127 0.06452 0.56686
1403715299.012142897 -1.24249 -2.57167 0.15884 -0.02078 0.82963 0.05350 0.55536
1403715299.112143040 -1.24522 -2.54809 0.16701 -0.03877 0.83329 0.05471 0.54876
1403715299.212142944 -1.24245 -2.52250 0.17568 -0.05212 0.83395 0.06317 0.54573
1403715299.312143087 -1.23328 -2.49631 0.18328 -0.06515 0.83346 0.07577 0.54347
1403715299.412142992 -1.21764 -2.47087 0.19092 -0.07924 0.83172 0.09126 0.54188
1403715299.512142897 -1.19468 -2.44590 0.19976 -0.09414 0.82723 0.10974 0.54295
1403715299.612143040 -1.16676 -2.42103 0.20816 -0.10937 0.82044 0.13087 0.54570
1403715299.712142944 -1.13408 -2.39656 0.21395 -0.12688 0.81372 0.15256 0.54634
1403715299.812143087 -1.09723 -2.37234 0.21842 -0.14456 0.80713 0.17657 0.54449
1403715299.912142992 -1.05787 -2.34938 0.22022 -0.16208 0.79956 0.20185 0.54193
1403715300.012142897 -1.01615 -2.32769 0.22191 -0.17756 0.79138 0.22631 0.53943
1403715300.112143040 -0.97207 -2.30899 0.22447 -0.18973 0.77979 0.24548 0.54376
1403715300.212142944 -0.92768 -2.29350 0.22574 -0.19082 0.76911 0.26376 0.54999
1403715300.312143087 -0.88540 -2.27928 0.22779 -0.19500 0.76019 0.27306 0.55634
1403715300.412142992 -0.84750 -2.26658 0.23029 -0.20460 0.75602 0.27319 0.55852
1403715300.512142897 -0.81571 -2.25770 0.23387 -0.21050 0.75473 0.27151 0.55889
1403715300.612143040 -0.78894 -2.25355 0.23702 -0.21255 0.75651 0.26908 0.55688
1403715300.712142944 -0.76595 -2.25430 0.23946 -0.21292 0.75888 0.26603 0.55498
1403715300.812143087 -0.74828 -2.25950 0.24333 -0.21065 0.75938 0.26337 0.55642
1403715300.912142992 -0.73109 -2.26828 0.24588 -0.20328 0.75839 0.26440 0.56001
1403715301.012142897 -0.71935 -2.28063 0.24787 -0.19580 0.75765 0.26562 0.56309
1403715301.112143040 -0.71148 -2.29541 0.24857 -0.18958 0.75517 0.26594 0.56838
1403715301.212142944 -0.70870 -2.31132 0.24824 -0.18270 0.75123 0.26737 0.57515
1403715301.312143087 -0.71373 -2.32832 0.24628 -0.17753 0.74828 0.26964 0.57954
1403715301.412142992 -0.72912 -2.34549 0.24204 -0.17692 0.74821 0.26996 0.57965
1403715301.512142897 -0.75382 -2.36190 0.23382 -0.18402 0.75464 0.26564 0.57104
1403715301.612143040 -0.78470 -2.37901 0.22191 -0.18798 0.76551 0.26226 0.55667
1403715301.712142944 -0.81814 -2.39795 0.20952 -0.18965 0.77255 0.25893 0.54786
1403715301.812143087 -0.85218 -2.41727 0.19627 -0.18402 0.77317 0.25976 0.54851
1403715301.912142992 -0.88685 -2.43549 0.18386 -0.17659 0.77174 0.26177 0.55201
1403715302.012142897 -0.92389 -2.45215 0.17355 -0.17328 0.77206 0.26099 0.55297
1403715302.112143040 -0.96345 -2.46646 0.16469 -0.16847 0.77299 0.26112 0.55311
1403715302.212142944 -1.00658 -2.47942 0.15824 -0.16292 0.77657 0.26130 0.54965
1403715302.312143087 -1.04987 -2.48835 0.15366 -0.15704 0.78022 0.26095 0.54636
1403715302.412142992 -1.09488 -2.49222 0.15213 -0.15234 0.78138 0.25911 0.54690
1403715302.512142897 -1.14111 -2.49111 0.15267 -0.15725 0.78380 0.25080 0.54592
1403715302.612143040 -1.18718 -2.48619 0.15419 -0.16396 0.78794 0.24199 0.54195
1403715302.712142944 -1.23391 -2.48096 0.15437 -0.16754 0.79144 0.23623 0.53828
1403715302.812143087 -1.27718 -2.47336 0.15085 -0.16961 0.79592 0.23279 0.53250
1403715302.912142992 -1.31535 -2.46315 0.14426 -0.16975 0.80022 0.23379 0.52552
1403715303.012142897 -1.34911 -2.44983 0.13747 -0.17285 0.80137 0.24163 0.51918
1403715303.112143040 -1.37796 -2.43418 0.13019 -0.17979 0.79931 0.25546 0.51335
1403715303.212142944 -1.39937 -2.41462 0.12258 -0.19037 0.79176 0.27546 0.51088
1403715303.312143087 -1.41607 -2.39053 0.11806 -0.20493 0.77663 0.29887 0.51530
1403715303.412142992 -1.43009 -2.36401 0.11433 -0.21803 0.75990 0.32509 0.51897
1403715303.512142897 -1.44205 -2.33528 0.11058 -0.23188 0.74609 0.35006 0.51676
1403715303.612143040 -1.45581 -2.30308 0.10771 -0.24787 0.73323 0.37254 0.51201
1403715303.712142944 -1.47136 -2.26906 0.10590 -0.26994 0.72107 0.39028 0.50484
1403715303.812143087 -1.48826 -2.23471 0.10362 -0.29090 0.70846 0.40737 0.49750
1403715303.912142992 -1.50554 -2.20180 0.10125 -0.31045 0.69614 0.42119 0.49153
1403715304.012142897 -1.52141 -2.17228 0.09790 -0.32268 0.68740 0.43180 0.48672
1403715304.112143040 -1.53759 -2.14682 0.09356 -0.33141 0.68223 0.43769 0.48287
1403715304.212142944 -1.55278 -2.12700 0.08847 -0.33650 0.67952 0.44070 0.48042
1403715304.312143087 -1.56679 -2.11294 0.08197 -0.33695 0.68066 0.44295 0.47641
1403715304.412142992 -1.57949 -2.10327 0.07407 -0.33492 0.68319 0.44361 0.47360
1403715304.512142897 -1.59046 -2.09650 0.06334 -0.32981 0.68390 0.44365 0.47611
1403715304.612143040 -1.60014 -2.09273 0.04338 -0.32373 0.68422 0.44336 0.48007
1403715304.712142944 -1.61004 -2.09025 0.01618 -0.32095 0.68477 0.44049 0.48379
1403715304.812143087 -1.62084 -2.08969 -0.00948 -0.31615 0.68659 0.43933 0.48543
1403715304.912142992 -1.63247 -2.08950 -0.02498 -0.31181 0.68868 0.43867 0.48587
1403715305.012142897 -1.64449 -2.09000 -0.02664 -0.30979 0.69039 0.43818 0.48517
1403715305.112143040 -1.65742 -2.09195 -0.01758 -0.31006 0.69208 0.43733 0.48336
1403715305.212142944 -1.66974 -2.09395 -0.00510 -0.31023 0.69403 0.43770 0.48010
1403715305.312143087 -1.68219 -2.09531 0.00376 -0.31049 0.69463 0.43868 0.47817
1403715305.412142992 -1.69494 -2.09659 0.01087 -0.31094 0.69475 0.44073 0.47581
1403715305.512142897 -1.70734 -2.09801 0.02403 -0.31428 0.69235 0.44259 0.47539
1403715305.612143040 -1.71823 -2.09831 0.04813 -0.31668 0.68997 0.44633 0.47376
1403715305.712142944 -1.72835 -2.09889 0.08574 -0.32168 0.68832 0.44790 0.47130
1403715305.812143087 -1.73656 -2.09918 0.12731 -0.32462 0.68685 0.44986 0.46955
1403715305.912142992 -1.74237 -2.09987 0.16603 -0.32407 0.68637 0.45252 0.46808
1403715306.012142897 -1.74629 -2.09967 0.20169 -0.32350 0.68622 0.45387 0.46739
1403715306.112143040 -1.74925 -2.09963 0.23343 -0.32137 0.68768 0.45542 0.46520
1403715306.212142944 -1.75065 -2.09910 0.26289 -0.32783 0.69072 0.44964 0.46180
1403715306.312143087 -1.74790 -2.09912 0.29055 -0.33735 0.69357 0.43676 0.46303
1403715306.412142992 -1.74077 -2.10249 0.31839 -0.34452 0.69630 0.41997 0.46914
1403715306.512142897 -1.72582 -2.11127 0.34529 -0.34282 0.69988 0.40405 0.47894
1403715306.612143040 -1.70426 -2.12673 0.37091 -0.33433 0.70374 0.38783 0.49250
1403715306.712142944 -1.67857 -2.15134 0.39770 -0.31947 0.70697 0.37199 0.50967
1403715306.812143087 -1.65205 -2.18610 0.42318 -0.29902 0.70952 0.35677 0.52904
1403715306.912142992 -1.62791 -2.22947 0.44635 -0.27579 0.71129 0.34074 0.54946
1403715307.012142897 -1.60995 -2.27944 0.46497 -0.24317 0.71610 0.32961 0.56519
1403715307.112143040 -1.60020 -2.33481 0.47225 -0.21112 0.72564 0.31783 0.57260
1403715307.212142944 -1.59900 -2.39134 0.46539 -0.18161 0.74009 0.30491 0.57124
1403715307.312143087 -1.60646 -2.44499 0.44814 -0.15642 0.75369 0.29021 0.56856
1403715307.412142992 -1.62247 -2.49310 0.42429 -0.14489 0.77039 0.26734 0.56039
1403715307.512142897 -1.64462 -2.53504 0.40040 -0.14077 0.78548 0.24105 0.55235
1403715307.612143040 -1.66882 -2.57225 0.37710 -0.13643 0.79668 0.21591 0.54779
1403715307.712142944 -1.69104 -2.60575 0.35321 -0.12684 0.80538 0.19308 0.54589
1403715307.812143087 -1.71197 -2.63680 0.32777 -0.11080 0.81179 0.17214 0.54689
1403715307.912142992 -1.73023 -2.66515 0.30212 -0.09308 0.81688 0.15169 0.54867
1403715308.012142897 -1.74550 -2.69007 0.27662 -0.07494 0.82017 0.13161 0.55172
1403715308.112143040 -1.75727 -2.71125 0.25169 -0.05834 0.82276 0.11109 0.55436
1403715308.212142944 -1.76512 -2.72679 0.22773 -0.04421 0.82442 0.09381 0.55639
1403715308.312143087 -1.77021 -2.73870 0.20349 -0.03174 0.82593 0.07790 0.55746
1403715308.412142992 -1.77250 -2.74694 0.17912 -0.02363 0.82684 0.06284 0.55841
1403715308.512142897 -1.77208 -2.75074 0.15589 -0.02236 0.82716 0.05006 0.55929
1403715308.612143040 -1.76841 -2.75140 0.14010 -0.02560 0.82781 0.04064 0.55895
1403715308.712142944 -1.76016 -2.75105 0.13510 -0.02830 0.82850 0.03569 0.55813
